url,meta,sender,sender_type,sender_id,page1text,page1emoji,page2text,page2emoji,page3text,page3emoji,page4text,page4emoji,page5text,page5emoji,page6text,page6emoji,page7text,page7emoji,page8text,page8emoji,page9text,page9emoji,page10text,page10emoji,page11text,page11emoji,page12text,page12emoji,page13text,page13emoji,page14text,page14emoji,page15text,page15emoji,page16text,page16emoji,page17text,page17emoji,page18text,page18emoji,page19text,page19emoji,page20text,page20emoji,page21text,page21emoji,page22text,page22emoji,page23text,page23emoji,page24text,page24emoji,questions,maxquestions,sex,age,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,i-have-received-written-information-about-the-purpose-and-methods-of-the-experiment-i-know-that-my-participation-is-voluntary-and-that-i-can-withdraw-from-the-experiment-at-any-time-without-having-to-give-a-reason-i-give-my-consent-to-participate-in-this-study-,what-is-your-sex,what-is-your-age-group,page6textanswer,how-much-do-you-agree-with-the-statement,page13emojianswer,page9textanswer,page18emojianswer,page8emojianswer,page12emojianswer,page19textanswer,page20textanswer,page18textanswer,page14emojianswer,page3emojianswer,page15textanswer,page16emojianswer,page1emojianswer,page1textanswer,page2textanswer,CK,page15emojianswer,page10emojianswer,page21emojianswer,page14textanswer,page22emojianswer,page11textanswer,page19emojianswer,page17emojianswer,page9emojianswer,page22textanswer,page7textanswer,page4emojianswer,page5textanswer,page12textanswer,page24textanswer,page20emojianswer,page8textanswer,page16textanswer,page23textanswer,page17textanswer,page11emojianswer,page24emojianswer,page7emojianswer,page4textanswer,page21textanswer,page23emojianswer,page6emojianswer,page2emojianswer,page5emojianswer,page3textanswer,page10textanswer,page13textanswer,totaltextanswers,totaltextscore,totalemojianswers,totalemojiscore,emojiscore,textscore
,,Page4_emoji,html.Page,4_36,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,24,24,100,100,,skipped,,926494,,,925826,926503,2020-10-29T15:23:23.485Z,927852.42,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,,7,,7,7,7,7,7,7,7,7,,,7,,,7,,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,,,,,
,,Page15_emoji,html.Page,4_37,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,24,24,100,100,,skipped,,926841,,,925826,926844,2020-10-29T15:23:23.825Z,927852.42,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,,7,,7,7,7,7,7,7,7,7,,,7,,7,7,,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,,,,,
,,Page7_emoji,html.Page,4_38,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,24,24,100,100,,skipped,,927095,,,925826,927100,2020-10-29T15:23:24.082Z,927852.42,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,,7,,7,7,7,7,7,7,7,7,,,7,,7,7,,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page9_text,html.Page,4_39,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,24,24,100,100,,skipped,,927323,,,925826,927338,2020-10-29T15:23:24.321Z,927852.42,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,7,7,,7,7,7,7,7,7,7,7,,,7,,7,7,,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page8_emoji,html.Page,4_40,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,24,24,100,100,,skipped,,927550,,,925826,927555,2020-10-29T15:23:24.538Z,927852.42,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,,,7,,7,7,,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page1_text,html.Page,4_41,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,form submission,17937.579999999958,927776,927786.9,927852.42,945790,945793,2020-10-29T15:23:42.774Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,,7,7,,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page21_emoji,html.Page,4_42,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,skipped,,946017,,,945790,946020,2020-10-29T15:23:43.002Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,,7,7,7,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page11_text,html.Page,4_43,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,skipped,,946204,,,945790,946206,2020-10-29T15:23:43.189Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page1_emoji,html.Page,4_44,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,skipped,,946382,,,945790,946386,2020-10-29T15:23:43.367Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page13_text,html.Page,4_45,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,skipped,,946545,,,945790,946546,2020-10-29T15:23:43.528Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page6_text,html.Page,4_46,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,skipped,,946705,,,945790,946708,2020-10-29T15:23:43.689Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page24_text,html.Page,4_47,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,skipped,,947060,,,945790,947061,2020-10-29T15:23:44.043Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Sequence,flow.Sequence,4,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,completion,909296.58,36158,36443.52,36493.42,945790,947067,2020-10-29T15:23:44.050Z,947150.44,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page,html.Page,5,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,form submission,20096.560000000056,947080,947100.54,947150.44,967247,967249,2020-10-29T15:24:04.231Z,967262.3,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
,,root,flow.Sequence,,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,25,24,100,100,,completion,964836.2,2342,2357.16,2410.8,967247,967252,2020-10-29T15:24:04.235Z,967262.3,1603984412,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokguyp8y3,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
[object Object],"{""labjs_version"":""20.1.1"",""labjs_build"":{""flavor"":""production"",""commit"":""c48ac4ada3769e8d34489594ab03097d5f256ac7""},""location"":""https://open-lab.online/test/final-task---level-of-agreeance/5f9bd6a10bbbdd5ca04d45b0?fbclid=IwAR0VDriWZDVZyb2xynMwPxPlOh4YnIlBUNhXuPRZIfpmuVSRXovdyhPo-ic"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]"",""platform"":""iPhone"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/Copenhagen"",""timezoneOffset"":-60,""screen_width"":375,""screen_height"":667,""scroll_width"":980,""scroll_height"":1355,""window_innerWidth"":980,""window_innerHeight"":1403,""devicePixelRatio"":2}",Information letter,html.Page,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,103,207,,form submission,85223,912,920,974,86197,86201.00000000001,2020-10-30T09:03:51.582Z,86227,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,945983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Informed consent,html.Page,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,17345,86202,86213,86227,103572,103575,2020-10-30T09:04:08.956Z,103630,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Questions about participant,html.Page,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,9942,103579.00000000001,103608,103630,113572,113576.00000000001,2020-10-30T09:04:18.957Z,113605,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,101,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Information about the experiment,html.Page,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,47679,113578,113589,113605,161284,161285,2020-10-30T09:05:06.666Z,161504,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page20_emoji,html.Page,4_0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,2,24,100,100,,form submission,43580,161492,161496,161504,205084,205086,2020-10-30T09:05:50.467Z,205296,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
,,Page7_text,html.Page,4_1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,3,24,100,100,,form submission,23049,205276,205284,205296,228345,228347,2020-10-30T09:06:13.728Z,228512,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,
,,Page5_text,html.Page,4_2,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,4,24,100,100,,form submission,21704,228493,228503,228512,250216,250218.00000000003,2020-10-30T09:06:35.598Z,250329,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,,7,,,,,,,,,,,,,,,,,,,,,,
,,Page6_text,html.Page,4_3,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,5,24,100,100,,form submission,19034,250318,250323,250329,269363,269365,2020-10-30T09:06:54.746Z,269550,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,,7,,,,,,,,,,,,,,,,,,,,,,
,,Page19_emoji,html.Page,4_4,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,6,24,100,100,,form submission,21705,269536,269543,269550,291255,291256,2020-10-30T09:07:16.637Z,291435,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,7,,,,7,,7,,,7,,,,,,,,,,,,,,,,,,,,,,
,,Page5_emoji,html.Page,4_5,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,6,24,100,100,,skipped,,291349,,,291255,291350,2020-10-30T09:07:16.730Z,291435,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,7,,7,,,7,,,,,,,,,,,,,7,,,,,,,,,
,,Page24_text,html.Page,4_6,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,7,24,100,100,,form submission,55819,291421,291427,291435,347254,347257,2020-10-30T09:08:12.637Z,348382,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,7,,,,7,,7,,7,7,,,,,,,,,,,,,7,,,,,,,,,
,,Page3_emoji,html.Page,4_7,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,8,24,100,100,,form submission,29439,348351,348366,348382,377821,377822,2020-10-30T09:08:43.200Z,378400,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,,,,,,,,,,7,,,,,,,,,,,,,7,,,,7,,7,,7,7,,,,,,,,,,,,,7,,,,,,,,,
,,Page23_emoji,html.Page,4_8,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,9,24,100,100,,form submission,20609,378369,378384,378400,399009,399011,2020-10-30T09:09:04.389Z,399252,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,,,,,,,,,,7,,,,,,,,,,,,,7,,,,7,,7,,7,7,,,,,,,,,,7,,,7,,,,,,,,,
,,Page19_text,html.Page,4_9,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,9,24,100,100,,skipped,,399157,,,399009,399158,2020-10-30T09:09:04.536Z,399252,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,,,,7,,,,7,,,,,,,,,,,,,7,,,,7,,7,,7,7,,,,,,,,,,7,,,7,,,,,,,,,
,,Page12_emoji,html.Page,4_10,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,10,24,100,100,,form submission,56995,399232,399242,399252,456247,456248,2020-10-30T09:10:01.626Z,456450,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,5,,,,,7,7,,,,7,,,,,,,,,,,,,7,,,,7,,7,,7,7,,,,,,,,,,7,,,7,,,,,,,,,
,,Page9_emoji,html.Page,4_11,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,11,24,100,100,,form submission,34022.00000000006,456426,456438,456450,490472.00000000006,490473,2020-10-30T09:10:35.851Z,490617,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,3,,,,,7,7,,,,7,,,,,,,,,,,,,7,,7,,7,,7,,7,7,,,,,,,,,,7,,,7,,,,,,,,,
,,Page2_emoji,html.Page,4_12,false,false,false,true,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,12,24,100,100,,form submission,13532,490599,490606,490617,504149,504151,2020-10-30T09:10:49.528Z,504314,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,2,,,,,7,7,,,,7,,,,,,,,,,,,,7,,7,,7,,7,,7,7,,,,,,,,,,7,,7,7,,,,,,,,,
,,Page8_text,html.Page,4_13,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,13,24,100,100,,form submission,17467.00000000006,504296,504304,504314,521781.00000000006,521784,2020-10-30T09:11:07.161Z,521942,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,,,,,7,7,,,,7,,,,,,,,,,,,,7,,7,,7,,7,,7,7,7,,,,,,,,,7,,7,7,,,,,,,,,
,,Page22_text,html.Page,4_14,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,true,false,14,24,100,100,,form submission,35045,521923,521932,521942,556987,556990,2020-10-30T09:11:42.367Z,557179,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,5,,,,,7,7,,,,7,,,,,,,,,,,,,7,,7,7,7,,7,,7,7,7,,,,,,,,,7,,7,7,,,,,,,,,
,,Page17_emoji,html.Page,4_15,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,true,false,15,24,100,100,,form submission,17007,557164,557171,557179,574186,574191,2020-10-30T09:11:59.568Z,574353,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,5,,,,,7,7,,,,7,,,,,,,,,,,,,7,7,7,7,7,,7,,7,7,7,,,,,,,,,7,,7,7,,,,,,,,,
,,Page16_text,html.Page,4_16,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,true,false,16,24,100,100,,form submission,31971.000000000116,574333,574342,574353,606324.0000000001,606325,2020-10-30T09:12:31.702Z,606491,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,,,,,7,7,,,,7,,,,,,,,,,,,,7,7,7,7,7,,7,,7,7,7,7,,,,,,,,7,,7,7,,,,,,,,,
,,Page21_emoji,html.Page,4_17,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,17,24,100,100,,form submission,28831,606468,606480,606491,635322,635326,2020-10-30T09:13:00.702Z,635625,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,7,,,,,7,7,,,,7,,,,,,,,,7,,,,7,7,7,7,7,,7,,7,7,7,7,,,,,,,,7,,7,7,,,,,,,,,
,,Page12_text,html.Page,4_18,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,17,24,100,100,,skipped,,635549,,,635322,635550.0000000001,2020-10-30T09:13:00.926Z,635625,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,,,7,7,,,,7,,,,,,,,,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,,,,7,,7,7,,,,,,,,,
,,Page10_emoji,html.Page,4_19,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,18,24,100,100,,form submission,42316,635609,635616,635625,677941,677942,2020-10-30T09:13:43.319Z,678102,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,5,,,,,7,7,,,,7,,,,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,,,,7,,7,7,,,,,,,,,
,,Page1_emoji,html.Page,4_20,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,19,24,100,100,,form submission,42959,678082,678092,678102,721061,721062,2020-10-30T09:14:26.439Z,721457,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,5,,,,,7,7,,,,7,,,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,,,,7,,7,7,,,,,,,,,
,,Page16_emoji,html.Page,4_21,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,19,24,100,100,,skipped,,721275,,,721061,721276.0000000001,2020-10-30T09:14:26.653Z,721457,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,,,7,7,,,,7,,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,,,,7,,7,7,,,,,,,,,
